date,max_temperature_c,rainfall_mm,humidity_pct,holiday,daily_demand_mwh
2024-05-26,31.8,0.2,66.8,1,41504.7
2024-05-27,31.5,0.0,69.8,0,44060.5
2024-05-28,31.4,8.6,76.5,0,44228.7
2024-05-29,31.9,9.8,70.5,0,44279.6
2024-05-30,31.4,1.2,70.1,0,44600.3
2024-05-31,31.6,1.1,69.4,0,44581.4
2024-06-01,31.7,4.6,75.6,0,43966.8
2024-06-02,31.1,1.9,66.1,1,40317.9
2024-06-03,32.0,0.0,67.8,0,43276.0
2024-06-04,33.9,0.2,64.8,0,45454.9
2024-06-05,30.1,5.7,78.4,0,43515.9
2024-06-06,31.8,0.3,69.4,0,45000.0
2024-06-07,30.9,10.5,82.8,0,44017.5
2024-06-08,32.0,6.8,75.5,0,44167.6
2024-06-09,31.5,5.8,72.2,1,40813.4
2024-06-10,32.1,4.3,72.4,0,44060.7
2024-06-11,32.4,0.8,67.9,0,43268.1
2024-06-12,31.6,7.5,77.0,0,43732.4
2024-06-13,32.3,0.7,65.0,0,43745.3
2024-06-14,29.5,10.1,76.8,0,42550.1
2024-06-15,32.6,15.0,79.1,0,42860.8
2024-06-16,31.7,4.0,75.8,1,40723.7
2024-06-17,32.2,12.7,70.4,0,43490.0
2024-06-18,30.3,0.0,75.6,0,43695.5
2024-06-19,30.6,5.6,74.2,0,41244.5
2024-06-20,31.4,2.8,66.1,0,43580.9
2024-06-21,31.2,6.8,65.6,0,44005.7
2024-06-22,31.5,0.0,65.2,0,43864.4
2024-06-23,32.1,6.0,72.7,1,40893.5
2024-06-24,29.8,0.5,72.4,0,43781.2
2024-06-25,31.9,2.4,72.5,0,43749.3
2024-06-26,31.1,15.4,78.6,0,42784.6
2024-06-27,30.9,4.2,70.0,0,43405.8
2024-06-28,29.9,3.4,73.1,0,42569.8
2024-06-29,31.5,2.9,71.8,0,41907.4
2024-06-30,29.1,6.5,78.2,1,38503.5
2024-07-01,31.5,4.6,70.3,0,42524.7
2024-07-02,29.8,2.4,76.6,0,42811.4
2024-07-03,31.0,1.9,69.9,0,43055.3
2024-07-04,30.8,1.6,69.1,0,42725.6
2024-07-05,31.8,0.9,68.2,0,43074.6
2024-07-06,30.7,0.0,74.1,0,42352.4
2024-07-07,30.3,2.3,72.6,1,39920.1
2024-07-08,30.4,0.0,69.3,0,41995.3
2024-07-09,31.8,0.4,72.3,0,42529.5
2024-07-10,31.2,3.0,78.6,0,43578.2
2024-07-11,30.4,0.5,72.3,0,41762.1
2024-07-12,30.5,0.3,75.1,0,43041.0
2024-07-13,29.4,0.7,76.4,0,42274.6
2024-07-14,31.0,0.0,68.7,1,40717.9
2024-07-15,29.2,6.7,77.6,0,42251.6
2024-07-16,31.2,5.7,70.1,0,43195.9
2024-07-17,30.7,5.4,73.9,0,43932.6
2024-07-18,32.4,0.9,67.0,0,41942.9
2024-07-19,29.6,0.0,71.3,0,41814.4
2024-07-20,30.4,2.3,70.6,0,42035.2
2024-07-21,31.9,0.0,68.3,1,39738.3
2024-07-22,31.4,2.6,73.2,0,43602.8
2024-07-23,29.8,0.0,71.9,0,42102.2
2024-07-24,30.5,1.2,66.3,0,42490.5
2024-07-25,30.3,3.4,71.5,0,42027.0
2024-07-26,30.5,0.1,66.7,0,42053.6
2024-07-27,29.7,0.1,73.2,0,40723.6
2024-07-28,30.2,0.0,73.3,1,39156.8
2024-07-29,28.9,0.0,74.4,0,41061.7
2024-07-30,30.3,1.4,70.2,0,42763.5
2024-07-31,30.5,2.0,73.3,0,42634.9
2024-08-01,29.9,2.6,72.4,0,42607.5
2024-08-02,28.8,0.4,70.7,0,40667.4
2024-08-03,30.8,0.0,73.0,0,40374.0
2024-08-04,30.3,1.9,75.2,1,38832.8
2024-08-05,29.4,0.0,75.7,0,43533.1
2024-08-06,29.7,0.0,70.6,0,42607.4
2024-08-07,28.7,4.6,80.4,0,40759.8
2024-08-08,29.1,0.4,72.1,0,41690.7
2024-08-09,29.4,8.6,80.4,0,41753.1
2024-08-10,30.8,4.5,72.2,0,40276.5
2024-08-11,29.3,1.3,73.2,1,39115.8
2024-08-12,30.3,6.8,68.7,0,41579.8
2024-08-13,29.3,1.7,73.3,0,41320.5
2024-08-14,29.9,5.9,76.3,0,41514.8
2024-08-15,29.6,0.5,71.7,0,42251.5
2024-08-16,30.3,8.4,82.2,0,41094.7
2024-08-17,29.2,0.0,69.7,0,39295.4
2024-08-18,28.3,0.0,72.8,1,37882.8
2024-08-19,28.5,0.1,71.7,0,39581.5
2024-08-20,29.1,1.0,72.3,0,40975.8
2024-08-21,28.5,4.9,80.5,0,41496.7
2024-08-22,29.8,3.3,78.9,0,41762.3
2024-08-23,29.1,7.9,76.4,0,41535.0
2024-08-24,31.3,11.8,75.5,0,41283.6
2024-08-25,28.0,0.0,71.5,1,38948.2
2024-08-26,29.5,13.5,85.4,0,40439.9
2024-08-27,28.4,2.8,79.5,0,40914.6
2024-08-28,28.9,0.9,73.9,0,40650.3
2024-08-29,29.4,0.0,68.7,0,41801.1
2024-08-30,27.4,7.9,77.1,0,39885.4
2024-08-31,29.4,7.4,78.2,0,41112.5
2024-09-01,30.7,0.1,72.6,1,38218.8
2024-09-02,28.8,0.3,67.8,0,41737.4
2024-09-03,29.3,9.5,78.2,0,41129.8
2024-09-04,29.9,6.2,81.0,0,41105.7
2024-09-05,28.9,2.5,74.6,0,41123.6
2024-09-06,28.6,6.8,83.0,0,40601.6
2024-09-07,27.2,5.4,81.7,0,39134.5
2024-09-08,29.5,0.5,69.8,1,37735.1
2024-09-09,28.9,9.9,79.2,0,39968.1
2024-09-10,28.1,8.0,79.6,0,39901.0
2024-09-11,29.0,3.8,73.0,0,39585.4
2024-09-12,28.4,8.8,77.2,0,40751.4
2024-09-13,28.4,20.2,92.0,0,38998.1
2024-09-14,29.3,0.1,70.1,0,39876.3
2024-09-15,27.8,2.2,80.1,1,37293.4
2024-09-16,29.6,2.4,72.8,0,41506.7
2024-09-17,27.7,7.7,80.5,0,38657.9
2024-09-18,28.2,0.9,76.9,0,40251.1
2024-09-19,30.3,6.9,74.3,0,41371.1
2024-09-20,29.6,1.1,75.0,0,40982.4
2024-09-21,28.8,0.0,67.7,0,40544.1
2024-09-22,27.9,2.9,78.3,1,36316.2
2024-09-23,28.2,0.8,67.8,0,38929.1
2024-09-24,28.7,3.0,75.3,0,40923.1
2024-09-25,28.6,3.9,79.1,0,39985.1
2024-09-26,28.5,0.0,76.1,0,39259.2
2024-09-27,28.5,0.8,70.8,0,40276.9
2024-09-28,28.4,2.1,72.3,0,40146.8
2024-09-29,27.4,5.0,77.1,1,35637.0
2024-09-30,28.1,4.1,78.1,0,41546.4
2024-10-01,29.2,0.0,67.1,0,40161.4
2024-10-02,27.4,1.0,76.5,0,39837.6
2024-10-03,28.3,2.6,77.2,0,39368.2
2024-10-04,27.8,0.6,74.9,0,40002.4
2024-10-05,28.5,0.0,75.8,0,39354.9
2024-10-06,28.1,0.9,76.1,1,35939.3
2024-10-07,29.6,1.7,72.1,0,42617.8
2024-10-08,28.8,0.0,68.0,0,40135.9
2024-10-09,27.3,2.1,77.8,0,39355.0
2024-10-10,28.9,0.9,71.4,0,41098.9
2024-10-11,27.7,1.9,74.9,0,41046.9
2024-10-12,27.9,0.4,76.9,0,39821.4
2024-10-13,28.6,5.6,82.0,1,36159.4
2024-10-14,27.9,1.1,75.7,0,40121.2
2024-10-15,29.0,1.9,76.4,0,39254.1
2024-10-16,27.7,1.5,72.1,0,40431.7
2024-10-17,27.8,0.1,76.1,0,38886.0
2024-10-18,27.8,0.8,75.7,0,39382.7
2024-10-19,27.8,0.0,79.0,0,39059.1
2024-10-20,29.1,4.7,74.8,1,37519.8
2024-10-21,28.8,1.2,73.9,0,40200.8
2024-10-22,29.6,0.0,75.8,0,41812.1
2024-10-23,30.1,3.9,74.2,0,41369.9
2024-10-24,27.4,0.2,72.7,0,40179.8
2024-10-25,28.3,2.6,83.9,0,39301.8
2024-10-26,27.3,0.0,72.8,0,39915.9
2024-10-27,27.6,3.7,77.8,1,36012.5
2024-10-28,27.7,1.6,77.5,0,40995.4
2024-10-29,27.4,0.0,76.8,0,41074.1
2024-10-30,27.4,1.8,76.6,0,40034.2
2024-10-31,28.1,6.4,78.4,0,40563.2
2024-11-01,27.2,0.0,75.5,0,37702.8
2024-11-02,28.9,0.0,70.3,0,39474.5
2024-11-03,27.5,0.8,82.8,1,37319.2
2024-11-04,30.4,1.5,71.7,0,41814.1
2024-11-05,27.8,5.0,80.3,0,39052.4
2024-11-06,28.3,3.1,75.7,0,39926.6
2024-11-07,27.2,1.2,75.9,0,38020.4
2024-11-08,29.6,2.8,73.1,0,41039.3
2024-11-09,29.1,11.3,76.1,0,38132.6
2024-11-10,28.4,4.7,76.9,1,37715.0
2024-11-11,27.1,1.9,76.3,0,40426.8
2024-11-12,28.4,1.6,79.0,0,39968.7
2024-11-13,27.3,3.4,74.6,0,40051.9
2024-11-14,29.4,7.4,76.0,0,40433.7
2024-11-15,28.9,0.5,71.3,0,40735.4
2024-11-16,28.3,6.9,83.4,0,38446.1
2024-11-17,26.3,2.5,76.6,1,36493.2
2024-11-18,27.5,3.2,79.5,0,38769.0
2024-11-19,28.8,27.2,94.4,0,38461.8
2024-11-20,29.2,7.0,77.3,0,40493.8
2024-11-21,29.2,1.4,70.0,0,40607.9
2024-11-22,27.0,5.6,76.0,0,39753.0
2024-11-23,28.5,10.0,83.3,0,38843.8
2024-11-24,29.1,7.7,74.6,1,38562.1
2024-11-25,27.0,0.0,77.7,0,39902.6
2024-11-26,28.3,3.7,77.2,0,40473.0
2024-11-27,28.6,6.4,79.5,0,40479.7
2024-11-28,28.1,6.0,80.1,0,40818.7
2024-11-29,26.9,2.0,75.2,0,40104.0
2024-11-30,28.1,8.5,77.4,0,39496.4
2024-12-01,28.1,12.5,85.1,1,37266.7
2024-12-02,28.3,0.0,72.7,0,39329.4
2024-12-03,28.0,0.0,66.8,0,39216.1
2024-12-04,28.1,6.3,80.9,0,40175.4
2024-12-05,28.4,9.2,77.3,0,40171.8
2024-12-06,28.8,1.5,76.2,0,41155.9
2024-12-07,28.2,3.9,81.4,0,39544.5
2024-12-08,28.2,6.1,78.7,1,37517.4
2024-12-09,28.6,2.5,78.8,0,39870.8
2024-12-10,27.0,10.8,84.0,0,39635.2
2024-12-11,28.9,5.5,81.9,0,39904.2
2024-12-12,28.6,1.0,71.6,0,41025.1
2024-12-13,28.6,1.3,74.9,0,39585.7
2024-12-14,29.4,3.6,77.3,0,40432.5
2024-12-15,27.1,2.0,77.1,1,35916.2
2024-12-16,27.1,0.0,79.8,0,39910.6
2024-12-17,28.9,4.3,75.2,0,41481.1
2024-12-18,28.7,1.1,80.9,0,41080.1
2024-12-19,28.9,1.5,81.1,0,39945.0
2024-12-20,28.4,0.0,75.3,0,40417.3
2024-12-21,29.3,12.9,83.1,0,38988.8
2024-12-22,29.5,5.6,79.9,1,36953.2
2024-12-23,29.2,14.7,79.2,0,40868.5
2024-12-24,28.6,1.5,71.1,0,41364.3
2024-12-25,27.2,5.2,83.4,1,38176.7
2024-12-26,29.5,3.1,75.6,0,41792.7
2024-12-27,29.9,0.3,71.7,0,41694.1
2024-12-28,29.4,1.1,73.6,0,40409.1
2024-12-29,28.2,4.0,70.1,1,36932.1
2024-12-30,29.5,0.0,72.2,0,41313.6
2024-12-31,29.7,5.5,73.8,0,40650.8
2025-01-01,30.3,2.0,75.7,1,39781.0
2025-01-02,28.3,4.5,80.4,0,41698.2
2025-01-03,28.9,2.4,77.0,0,41920.0
2025-01-04,29.7,0.0,73.7,0,43580.1
2025-01-05,29.2,1.0,69.4,1,38145.6
2025-01-06,28.2,4.3,79.2,0,41608.5
2025-01-07,29.5,1.2,75.4,0,41493.6
2025-01-08,29.7,0.8,76.8,0,42278.4
2025-01-09,29.3,1.0,80.1,0,42143.6
2025-01-10,29.4,0.0,67.8,0,43039.3
2025-01-11,29.1,3.7,74.6,0,41020.1
2025-01-12,30.5,0.0,69.0,1,39718.8
2025-01-13,28.6,4.2,77.3,0,41738.3
2025-01-14,28.9,0.0,73.7,0,41409.6
2025-01-15,29.4,1.3,73.0,0,42117.4
2025-01-16,30.1,0.0,74.9,0,42705.9
2025-01-17,28.3,1.9,72.6,0,42057.2
2025-01-18,28.4,1.5,72.2,0,41596.5
2025-01-19,27.9,1.3,73.0,1,38542.3
2025-01-20,29.6,0.0,71.6,0,42608.2
2025-01-21,28.7,0.0,70.3,0,41247.5
2025-01-22,29.3,1.1,73.6,0,42996.0
2025-01-23,30.2,3.1,73.3,0,42559.5
2025-01-24,29.1,0.0,70.9,0,43142.7
2025-01-25,29.9,0.0,74.8,0,42984.0
2025-01-26,29.5,1.2,73.4,1,39496.3
2025-01-27,30.3,10.1,81.3,0,42250.9
2025-01-28,30.2,0.0,71.2,0,43219.3
2025-01-29,29.3,0.1,73.1,0,43041.0
2025-01-30,29.7,0.0,70.7,0,42849.9
2025-01-31,30.7,0.7,71.4,0,43165.6
2025-02-01,30.2,5.2,77.2,0,42627.8
2025-02-02,28.8,1.0,73.2,1,39779.8
2025-02-03,30.5,15.0,82.6,0,42765.6
2025-02-04,29.1,1.7,71.9,1,39449.1
2025-02-05,31.2,7.0,77.1,0,43928.9
2025-02-06,30.9,0.8,69.5,0,43235.5
2025-02-07,30.3,0.0,74.1,0,43656.1
2025-02-08,30.2,1.6,72.9,0,42642.0
2025-02-09,30.0,4.0,79.2,1,38826.4
2025-02-10,30.7,0.1,67.5,0,43819.3
2025-02-11,29.9,7.9,72.8,0,43461.4
2025-02-12,30.4,0.9,70.1,0,44052.9
2025-02-13,31.0,0.0,66.4,0,44025.9
2025-02-14,29.9,20.1,81.1,0,41445.0
2025-02-15,29.8,0.3,74.3,0,43366.4
2025-02-16,29.4,1.1,73.6,1,40286.0
2025-02-17,29.5,6.7,75.6,0,42326.2
2025-02-18,29.0,1.8,73.6,0,42507.3
2025-02-19,31.0,0.1,68.7,0,44246.0
2025-02-20,31.9,1.1,74.8,0,44948.3
2025-02-21,31.7,19.1,79.7,0,43443.3
2025-02-22,29.2,6.7,73.5,0,42692.3
2025-02-23,31.2,8.3,78.1,1,39569.2
2025-02-24,31.7,5.1,72.0,0,43671.0
2025-02-25,30.3,6.2,81.7,0,42276.9
2025-02-26,30.7,2.0,70.6,0,43427.8
2025-02-27,29.1,4.6,78.9,0,44122.9
2025-02-28,30.9,0.0,73.8,0,45543.8
2025-03-01,29.9,10.8,77.6,0,42601.7
2025-03-02,30.9,2.1,69.7,1,40552.7
2025-03-03,29.6,0.0,74.9,0,43450.0
2025-03-04,31.3,5.1,75.1,0,44561.2
2025-03-05,31.7,3.1,67.2,0,43522.1
2025-03-06,30.3,10.6,75.1,0,43237.1
2025-03-07,30.0,3.7,66.8,0,44673.4
2025-03-08,29.2,1.4,75.9,0,41879.7
2025-03-09,30.8,3.8,72.6,1,40440.5
2025-03-10,30.5,15.6,80.9,0,43628.0
2025-03-11,29.8,10.6,74.1,0,43634.3
2025-03-12,31.4,7.3,71.3,0,43955.8
2025-03-13,30.7,10.8,76.5,0,43968.9
2025-03-14,30.2,7.6,74.6,0,44208.3
2025-03-15,30.7,0.5,71.6,0,44663.9
2025-03-16,32.0,8.3,76.2,1,41380.0
2025-03-17,31.6,11.2,83.6,0,44380.7
2025-03-18,31.1,11.5,77.8,0,45131.1
2025-03-19,31.7,0.0,72.8,0,44493.5
2025-03-20,30.3,1.3,69.9,0,43282.4
2025-03-21,31.3,0.8,65.6,0,44802.6
2025-03-22,31.4,1.8,70.0,0,44472.7
2025-03-23,30.9,5.0,69.0,1,41379.7
2025-03-24,31.7,3.4,71.7,0,44705.2
2025-03-25,30.7,3.2,70.7,0,43384.8
2025-03-26,31.8,0.0,63.5,0,44916.8
2025-03-27,31.8,0.7,75.0,0,45765.4
2025-03-28,29.1,8.9,77.5,0,42563.4
2025-03-29,32.4,7.5,68.4,0,43949.4
2025-03-30,29.0,1.7,77.3,1,40148.3
2025-03-31,31.0,4.9,71.6,0,43985.3
2025-04-01,32.3,2.9,73.7,0,45317.3
2025-04-02,31.2,5.0,71.2,0,44871.4
2025-04-03,30.3,4.4,72.7,0,44458.5
2025-04-04,30.7,1.4,72.9,0,43806.0
2025-04-05,32.4,3.0,72.2,0,43243.6
2025-04-06,30.0,2.3,75.8,1,41088.1
2025-04-07,32.5,1.1,68.7,0,45014.6
2025-04-08,31.5,0.6,71.6,0,46115.3
2025-04-09,30.7,7.0,77.8,0,45492.9
2025-04-10,31.2,0.8,71.4,0,46024.2
2025-04-11,30.8,2.4,71.9,0,43906.7
2025-04-12,32.3,5.7,67.9,0,44606.5
2025-04-13,32.2,1.8,71.6,1,42597.1
2025-04-14,30.3,1.6,72.7,1,42498.4
2025-04-15,31.4,0.5,69.1,0,44625.6
2025-04-16,31.0,1.3,75.2,0,45491.9
2025-04-17,32.7,0.0,63.6,0,45540.3
2025-04-18,30.6,10.2,82.6,0,44257.1
2025-04-19,33.0,0.0,67.4,0,43771.4
2025-04-20,31.7,0.1,70.5,1,42261.0
2025-04-21,30.8,1.5,70.6,0,44396.4
2025-04-22,31.2,1.4,66.1,0,45061.9
2025-04-23,31.1,0.0,69.9,0,44915.9
2025-04-24,30.7,0.0,71.9,0,44701.5
2025-04-25,31.8,0.0,71.3,0,45081.9
2025-04-26,30.8,0.9,70.8,0,44183.2
2025-04-27,30.0,0.0,65.4,1,40910.4
2025-04-28,31.5,2.2,66.6,0,43909.9
2025-04-29,30.3,4.2,80.4,0,44606.1
2025-04-30,31.2,3.0,68.9,0,44155.2
2025-05-01,31.1,3.9,77.2,1,41425.1
2025-05-02,31.1,0.0,67.6,0,44071.6
2025-05-03,33.4,0.5,66.7,0,45101.0
2025-05-04,31.8,0.0,71.1,1,41822.6
2025-05-05,32.0,0.0,66.5,0,43767.3
2025-05-06,30.4,0.4,76.4,0,44110.1
2025-05-07,31.3,8.6,75.9,0,45255.4
2025-05-08,32.0,11.3,77.8,0,44434.6
2025-05-09,31.0,0.0,69.7,0,44534.7
2025-05-10,32.5,2.2,71.6,0,45079.0
2025-05-11,30.8,3.5,77.8,1,41751.5
2025-05-12,31.6,1.4,70.2,0,45517.1
2025-05-13,31.3,9.0,81.1,0,42658.8
2025-05-14,31.9,1.0,68.0,0,46146.7
2025-05-15,31.3,0.7,72.8,0,45126.0
2025-05-16,31.6,0.3,71.3,0,46457.1
2025-05-17,31.6,1.9,67.6,0,43394.9
2025-05-18,31.2,2.1,72.3,1,40244.5
2025-05-19,32.1,3.7,71.2,0,44996.3
2025-05-20,31.9,4.1,69.2,0,44689.0
2025-05-21,31.7,0.0,70.6,0,45296.7
2025-05-22,31.4,4.3,73.1,0,45275.6
2025-05-23,32.4,4.3,71.0,0,44975.9
2025-05-24,31.5,4.5,72.5,0,43555.9
2025-05-25,31.5,9.0,75.4,1,41552.3
2025-05-26,31.8,6.8,72.6,0,44465.6
2025-05-27,33.0,0.0,67.9,0,45242.1
2025-05-28,30.6,6.1,73.1,0,44740.4
2025-05-29,32.3,8.3,81.9,0,45599.4
2025-05-30,30.1,4.0,70.2,0,44592.4
2025-05-31,31.8,0.2,67.7,0,43803.0
